color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,genres,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
'Color', '119', '394', '162', '12000', 'Drama|Fantasy|Horror|Thriller', '13071', '0', 'asylum|death|full moon|transformation|werewolf', 'English', 'USA', 'R', '150000000', '2010', '490', '1.85', '0'
'Color', '110', '282', '103', '11000', 'Action|Adventure|Drama|Romance', '21175', '2', 'africa|capture|jungle|male objectification|tarzan', 'English', 'USA', 'PG-13', '180000000', '2016', '10000', '2.35', '29000'
'Color', '91', '58', '826', '2000', 'Adventure|Animation|Comedy|Family', '6576', '0', 'bee|dream sequence|egg|scatological humor|squashed bug', 'English', 'USA', 'PG', '150000000', '2007', '852', '1.85', '0'
'Color', '90', '90', '15', '11000', 'Action|Adventure|Animation|Comedy|Family', '21015', '0', 'china|kung fu|panda|peacock|tigress', 'English', 'USA', 'PG', '150000000', '2011', '10000', '2.35', '20000'
'Color', '103', '0', '346', '1000', 'Action|Adventure|Family|Fantasy', '2857', '0', 'avatar|fire|kingdom|tribe|water', 'English', 'USA', 'PG', '150000000', '2010', '756', '2.35', '18000'
'Color', '124', '14000', '979', '22000', 'Action|Adventure|Thriller', '34817', '0', 'arms dealer|fictional government agency|mission|rescue|vatican', 'English', 'USA', 'PG-13', '150000000', '2006', '10000', '2.35', '0'
'Color', '131', '776', '256', '17000', 'Action|Drama|Thriller', '18204', '2', 'black u.s. president|president|secret service|tour|white house', 'English', 'USA', 'PG-13', '150000000', '2013', '551', '2.35', '33000'
'Color', '88', '25', '433', '921', 'Action|Adventure|Animation|Comedy|Family|Sci-Fi', '2652', '0', 'boy|martian|rescue|robot|sexism', 'English', 'USA', 'PG', '150000000', '2011', '562', '2.35', '0'
'Color', '85', '42', '586', '20000', 'Adventure|Animation|Comedy|Family', '35161', '0', 'boat|frog|rat|sewer|toad', 'English', 'UK', 'PG', '149000000', '2006', '14000', '1.85', '0'
'Color', '111', '456', '394', '20000', 'Adventure|Family|Fantasy', '21393', '4', '1940s|child hero|fantasy world|orphan|reference to peter pan', 'English', 'USA', 'PG', '150000000', '2015', '548', '2.35', '24000'
'Color', '92', '50', '517', '3000', 'Adventure|Animation|Comedy|Family|Sci-Fi', '5810', '2', 'dog|father son relationship|inventor|talking dog|time travel', 'English', 'USA', 'PG', '145000000', '2014', '1000', '1.85', '11000'
'Color', '196', '249', '844', '11000', 'Adventure', '17944', '2', 'greek|mythology|prince|trojan|troy', 'English', 'USA', 'R', '175000000', '2004', '5000', '2.35', '0'
'Color', '93', '35', '436', '851', 'Adventure|Animation|Comedy|Family', '2444', '0', 'animal|circus|island name in title|lemur|penguin', 'English', 'USA', 'PG', '145000000', '2012', '770', '1.85', '17000'
' Black and White', '133', '93', '746', '769', 'Action|Adventure|Thriller', '2538', '0', 'catfight|clinic|colonel|diamond|patricide', 'English', 'UK', 'PG-13', '142000000', '2002', '766', '2.35', '0'
'Color', '116', '176', '322', '783', 'Action|Comedy|Fantasy|Sci-Fi', '2097', '4', 'ghost|ghostbuster|ghostbusters|male objectification|reboot', 'English', 'USA', 'PG-13', '144000000', '2016', '370', '2.35', '62000'
'Color', '153', '0', '537', '13000', 'Action|Adventure|Sci-Fi|Thriller', '26029', '0', 'asteroid|astronaut|bomb|meteorite|outer space', 'English', 'USA', 'PG-13', '140000000', '1998', '12000', '2.35', '11000'
'Color', '88', '188', '826', '10000', 'Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi', '14823', '2', 'alien|lingerie|lingerie model|m.i.b.|pug', 'English', 'USA', 'PG-13', '140000000', '2002', '3000', '1.85', '2000'
'Color', '115', '0', '964', '18000', 'Action|Adventure|Animation|Fantasy', '31523', '1', 'creature|demon|king|reward|warrior', 'English', 'USA', 'PG-13', '150000000', '2007', '12000', '2.35', '3000'
'Color', '95', '5', '967', '24000', 'Action|Adventure|Animation|Comedy|Family', '36095', '0', 'china|kung fu|panda|pig|village', 'English', 'USA', 'PG', '145000000', '2016', '11000', '2.35', '24000'
'Color', '133', '663', '690', '10000', 'Action|Adventure|Thriller', '21768', '3', 'dubai|kremlin|race against time|russian|terrorist', 'English', 'USA', 'PG-13', '145000000', '2011', '10000', '2.35', '35000'
'Color', '97', '52', '161', '20000', 'Adventure|Animation|Family|Fantasy', '20645', '0', 'belief|box office hit|children|new york city|tooth', 'English', 'USA', 'PG', '145000000', '2012', '315', '1.85', '25000'
'Color', '90', '23', '233', '957', 'Comedy|Crime', '1997', '1', 'animal abuse|ceo|heist|suburb|unemployment', 'English', 'USA', 'PG-13', '100000000', '2005', '550', '2.35', '2000'
'Color', '154', '380', '445', '10000', 'Action|Drama|History|War', '11945', '1', 'captain|emperor|honor|japan|samurai', 'English', 'USA', 'R', '140000000', '2003', '956', '2.35', '0'
'Color', '150', '0', '748', '23000', 'Action|Adventure|Drama', '26490', '0', 'egypt|exodus|moses|pharaoh|plague', 'English', 'UK', 'PG-13', '140000000', '2014', '893', '2.35', '51000'
'Color', '127', '14000', '981', '26000', 'Action|Adventure|Sci-Fi', '39284', '0', 'box office hit|future|lifted by the throat|star trek|vulcan', 'English', 'USA', 'PG-13', '150000000', '2009', '12000', '2.35', '19000'
'Color', '121', '0', '4000', '24000', 'Action|Adventure|Fantasy|Romance', '40484', '0', 'evil|goblin|spider|spider man|superhero', 'English', 'USA', 'PG-13', '139000000', '2002', '11000', '1.85', '5000'
'Color', '102', '255', '953', '18000', 'Action|Adventure|Animation|Comedy|Family|Fantasy', '23378', '5', 'dragon|father son relationship|husband wife relationship|mother son relationship|viking', 'English', 'USA', 'PG', '145000000', '2014', '3000', '2.35', '46000'
'Color', '126', '295', '284', '18000', 'Action|Adventure|Fantasy', '19769', '4', 'ancient egypt|egypt|egyptian|egyptian god|egyptian goddess', 'English', 'USA', 'PG-13', '140000000', '2016', '934', '2.35', '24000'
'Color', '121', '357', '653', '820', 'Action|Adventure|Sci-Fi|Thriller', '2705', '0', 'artificial intelligence|box office flop|fighter jet|navy|pilot', 'English', 'USA', 'PG-13', '135000000', '2005', '780', '2.35', '0'
'Color', '215', '0', '413', '986', 'Action|Drama|Mystery|Sci-Fi', '2530', '1', 'conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity', 'English', 'USA', 'R', '130000000', '2009', '745', '2.35', '18000'
'Color', '127', '503', '91', '5000', 'Action|Crime|Thriller', '6171', '2', 'kung fu|lapd|martial arts|private investigator|triad', 'English', 'USA', 'R', '140000000', '1998', '808', '2.35', '0'
'Color', '138', '0', '258', '820', 'Action|Sci-Fi', '1814', '0', '1980s|c 130 hercules|monster|panzer|san francisco california', 'English', 'USA', 'PG-13', '137000000', '2003', '300', '1.85', '0'
'Color', '122', '209', '934', '17000', 'Action|Adventure|Sci-Fi|Thriller', '31958', '6', 'general|gi joe|martial arts|ninja|president', 'English', 'USA', 'PG-13', '130000000', '2013', '12000', '2.35', '42000'
'Color', '124', '42', '848', '11000', 'Action|Adventure|Comedy|Thriller', '13073', '3', 'beach|civil war|desert|dictator|ship', 'English', 'UK', 'PG-13', '130000000', '2005', '973', '2.35', '0'
'Color', '106', '6', '422', '12000', 'Action|Adventure|Animation|Fantasy|Romance|Sci-Fi', '15015', '1', 'general|military|scientist|soldier|year 2065', 'English', 'USA', 'PG-13', '137000000', '2001', '2000', '1.85', '0'
'Color', '124', '394', '2000', '11000', 'Action|Adventure|Sci-Fi', '19761', '0', 'arctic|captain america|scientist|tesseract|war bond', 'English', 'USA', 'PG-13', '140000000', '2011', '3000', '2.35', '46000'
'Color', '128', '150', '244', '766', 'Action|Adventure|Thriller', '2037', '2', 'british|oil|scientist|terrorist|tycoon', 'English', 'UK', 'PG-13', '135000000', '1999', '536', '2.35', '2000'
'Color', '138', '608', '168', '613', 'Action|Adventure|Drama|History|War', '1205', '1', '1800s|napoleonic wars|pursuit|royal navy|ship', 'English', 'USA', 'PG-13', '150000000', '2003', '172', '2.35', '0'
'Color', '115', '386', '12000', '21000', 'Adventure|Drama|Fantasy|Romance', '59177', '3', 'battle|friend|super strength|vampire|vision', 'English', 'USA', 'PG-13', '120000000', '2012', '17000', '2.35', '65000'
'Color', '100', '750', '988', '49000', 'Animation|Comedy|Family|Musical', '62644', '0', '3d|antarctica|krill|penguin|sequel', 'English', 'Australia', 'PG', '135000000', '2011', '11000', '2.35', '0'
'Color', '135', '255', '882', '3000', 'Action|Adventure|Sci-Fi', '5811', '0', 'antidote|cure|hulk|marvel cinematic universe|opening action scene', 'English', 'USA', 'PG-13', '150000000', '2008', '1000', '2.35', '0'
'Color', '117', '14000', '358', '535', 'Adventure|Family|Fantasy', '1950', '0', 'cannibal|evil brother|giant|london england|queen', 'English', 'UK', 'PG', '140000000', '2016', '400', '2.35', '27000'
'Color', '156', '0', '733', '29000', 'Adventure|Drama|Thriller|Western', '57108', '0', 'bear attack|cauterizing a wound|native american|revenge|survival', 'English', 'USA', 'R', '135000000', '2015', '27000', '2.35', '190000'
'Color', '96', '13', '463', '16000', 'Adventure|Animation|Comedy|Family|Sport', '17416', '0', 'accident|freak accident|race|snail|underdog', 'English', 'USA', 'PG', '135000000', '2013', '881', '2.35', '13000'
'Color', '107', '563', '939', '40000', 'Adventure|Animation|Comedy|Family|Western', '43291', '0', 'chameleon|lizard|sheriff|water|western town', 'English', 'USA', 'PG', '135000000', '2011', '1000', '2.35', '26000'
'Color', '92', '35', '179', '19000', 'Adventure|Animation|Comedy|Family', '19963', '0', 'little girl|park|spy|statue of liberty|television van', 'English', 'USA', 'PG', '132000000', '2014', '411', '1.85', '11000'
'Color', '115', '521', '883', '13000', 'Action|Mystery|Thriller', '17369', '0', 'action hero|cia|dark past|flashback|memory', 'English', 'USA', 'PG-13', '110000000', '2007', '897', '2.35', '0'
'Color', '92', '54', '562', '11000', 'Action|Adventure|Animation|Comedy|Family', '12754', '0', 'kung fu|kung fu master|master|panda|snow leopard', 'English', 'USA', 'PG', '130000000', '2008', '967', '2.35', '6000'
'Color', '117', '235', '680', '2000', 'Action|Adventure|Comedy|Sci-Fi', '5730', '6', 'ant|chinatown san francisco|heist|sabotage|vault', 'English', 'USA', 'PG-13', '130000000', '2015', '2000', '1.85', '61000'
'Color', '146', '508', '523', '34000', 'Adventure|Sci-Fi|Thriller', '49355', '1', 'president|snow|television|tour|uprising', 'English', 'USA', 'PG-13', '130000000', '2013', '14000', '2.35', '82000'
'Color', '115', '386', '12000', '21000', 'Adventure|Drama|Fantasy|Romance', '59177', '3', 'battle|friend|super strength|vampire|vision', 'English', 'USA', 'PG-13', '120000000', '2012', '17000', '2.35', '65000'
'Color', '94', '12', '183', '17000', 'Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi', '17883', '0', 'alien friendship|alien invasion|australia|flying car|mother daughter relationship', 'English', 'USA', 'PG', '135000000', '2015', '523', '1.85', '26000'
'Color', '116', '14000', '807', '10000', 'Adventure|Sci-Fi|Thriller', '12758', '0', 'alien|fight|storm|survival|tripod', 'English', 'USA', 'PG-13', '132000000', '2005', '1000', '1.85', '0'
'Color', '147', '0', '877', '10000', 'Action|Comedy|Crime|Thriller', '12954', '1', 'cuba|dea|drugs|money|undercover', 'English', 'USA', 'R', '130000000', '2003', '898', '2.35', '0'
'Color', '90', '50', '397', '4000', 'Action|Adventure|Animation|Comedy|Family|Fantasy', '5046', '0', 'betrayal|egg|friend|goose|hero', 'English', 'USA', 'PG', '130000000', '2011', '442', '2.35', '16000'
'Color', '101', '176', '282', '11000', 'Action|Crime|Mystery|Thriller', '12406', '1', 'cia|on the run|russian|russian spy|strong female lead', 'English', 'USA', 'PG-13', '110000000', '2010', '702', '2.35', '23000'
'Color', '138', '0', '8000', '12000', 'Action|Adventure|Drama', '32355', '2'," ""ark|flood|noah's ark|water|wrath of god""", 'English', 'USA', 'PG-13', '125000000', '2014', '9000', '1.85', '71000'
'Color', '107', '14000', '845', '2000', 'Action|Adventure|Family|Mystery', '4631', '1', 'captain|morocco|ship|tintin|treasure', 'English', 'USA', 'PG', '135000000', '2011', '871', '2.35', '44000'
'Color', '142', '0', '10000', '11000', 'Adventure|Family|Fantasy|Mystery', '33284', '3', 'magic|muggle|serial killer|traitor|wizard', 'English', 'UK', 'PG', '130000000', '2004', '10000', '2.35', '11000'
'Color', '165', '1000', '165', '309', 'Adventure|Drama|Romance|War', '921', '0', 'australia|cattle|darwin|drover|japanese', 'English', 'Australia', 'PG-13', '130000000', '2008', '284', '2.35', '0'
'Color', '100', '0', '894', '10000', 'Action|Adventure|Sci-Fi', '14168', '0', 'box office flop|father son team|fear|race against time|real life father and son playing father and son', 'English', 'USA', 'PG-13', '130000000', '2013', '943', '2.35', '37000'
'Color', '82', '0', '388', '1000', 'Adventure|Animation|Family|Thriller', '2945', '1', 'egg|iguanodon|lemur|meteor|nesting grounds', 'English', 'USA', 'PG', '127500000', '2000', '558', '1.85', '0'
'Color', '98', '189', '1000', '49000', 'Adventure|Comedy|Family|Fantasy', '53587', '7', 'museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet', 'English', 'USA', 'PG', '127000000', '2014', '3000', '1.85', '11000'
'Color', '95', '96', '8000', '24000', 'Action|Animation|Comedy|Family|Sci-Fi', '46120', '3', 'battle|city|planet|prison|superhero', 'English', 'USA', 'PG', '130000000', '2010', '11000', '2.35', '13000'
'Color', '159', '0', '645', '11000', 'Adventure|Family|Fantasy', '13191', '4', 'based on novel|birthday|evil wizard|quidditch|wizard', 'English', 'UK', 'PG', '125000000', '2001', '687', '2.35', '16000'
'Color', '96', '124', '1000', '16000', 'Action|Comedy|Fantasy', '31549', '2', 'drug dealer|gold|partner|police|undead', 'English', 'USA', 'PG-13', '130000000', '2013', '12000', '2.35', '20000'
'Color', '143', '563', '1000', '40000', 'Action|Adventure|Fantasy', '48184', '3', 'caribbean|curse|governor|pirate|undead', 'English', 'USA', 'PG-13', '140000000', '2003', '5000', '2.35', '10000'
'Color', '123', '508', '14000', '34000', 'Adventure|Sci-Fi|Thriller', '81385', '1', 'based on young adult novel|manipulation|rebellion|symbol|uprising', 'English', 'USA', 'PG-13', '125000000', '2014', '22000', '2.35', '52000'
'Color', '174', '2000', '362', '15000', 'Mystery|Thriller', '16008', '2', 'based on supposedly true story|holy grail|mary magdalene|opus dei|secret', 'English', 'USA', 'PG-13', '125000000', '2006', '574', '2.35', '0'
'Color', '101', '107', '56', '688', 'Adventure|Animation|Comedy|Family|Musical', '1031', '0', 'amazon|bird|father in law|jungle|no opening credits', 'English', 'USA', 'G', '103000000', '2014', '237', '2.35', '0'
'Color', '134', '0', '346', '20000', 'Action|Adventure|Fantasy|Sci-Fi|Thriller', '20952', '4', 'mutant|prison|professor|school|x men', 'English', 'Canada', 'PG-13', '110000000', '2003', '505', '2.35', '0'
'Color', '132', '681', '12000', '23000', 'Action|Crime|Thriller', '55345', '3', 'drug lord|drugs|federal agent|heist|police', 'English', 'USA', 'PG-13', '125000000', '2011', '14000', '2.35', '54000'
'Color', '129', '0', '154', '21000', 'Action|Adventure|Crime|Mystery|Thriller', '22403', '2', 'factory|gypsy|investigation|sherlock holmes|train', 'English', 'USA', 'PG-13', '125000000', '2011', '979', '2.35', '39000'
'Color', '106', '255', '850', '14000', 'Action|Adventure|Fantasy', '18003', '0', 'famous line|hand to hand combat|kraken|rape|zeus', 'English', 'USA', 'PG-13', '125000000', '2010', '1000', '2.35', '15000'
'Color', '113', '719', '217', '605', 'Action|Sci-Fi', '1441', '0', 'ambiguous ending|false memory|implanted memory|memory|space colony', 'English', 'USA', 'R', '65000000', '1990', '308', '1.85', '0'
'Color', '102', '323', '241', '845', 'Action|Adventure|History', '1815', '1', 'arab|battle|combat|viking|warrior', 'English', 'USA', 'R', '85000000', '1999', '372', '2.35', '0'
'Color', '135', '209', '602', '10000', 'Action|Adventure|Thriller', '12175', '0', 'assassin|cia|drone|pill|wolf', 'English', 'USA', 'PG-13', '125000000', '2012', '826', '2.35', '31000'
'Color', '125', '541', '409', '920', 'Action', '2699', '3', 'butler|critically bashed|cure|freeze|gotham', 'English', 'USA', 'PG-13', '125000000', '1997', '890', '1.85', '0'
'Color', '110', '2000', '636', '1000', 'Comedy|Family|Fantasy', '4146', '0', 'box office hit|christmas|materialism|public humiliation|snowflake', 'English', 'USA', 'PG', '123000000', '2000', '722', '1.85', '0'
'Color', '124', '776', '812', '15000', 'Action|Adventure|Sci-Fi|Thriller', '20553', '0', 'climate|end of the world|global warming|natural disaster|weather', 'English', 'USA', 'PG-13', '125000000', '2004', '2000', '2.35', '19000'
'Color', '123', '610', '653', '10000', 'Action|Adventure|Thriller', '11930', '0', 'cure|mission|terrorist|thief|virus', 'English', 'USA', 'PG-13', '125000000', '2000', '794', '2.35', '0'
'Color', '130', '249', '461', '784', 'Action|Adventure|Drama|Thriller', '2684', '0', 'death|fish|fishing|sea|storm', 'English', 'USA', 'PG-13', '140000000', '2000', '638', '2.35', '0'
'Color', '92', '167', '702', '11000', 'Action|Adventure|Sci-Fi|Thriller', '15302', '3', 'fantastic four|space|strong female character|strong female lead|superheroine', 'English', 'USA', 'PG', '130000000', '2007', '2000', '2.35', '0'
'Color', '127', '0', '341', '774', 'Adventure|Drama|Fantasy', '2121', '0', 'animal|faith|india|journey|tiger', 'English', 'USA', 'PG', '120000000', '2012', '358', '1.85', '122000'
